state_fips,county_fips,D_treat,Y_lead_pre_5,Y_lead_post_5,Y_lead_pre_4,Y_lead_post_4,Y_lead_pre_3,Y_lead_post_3,Y_lead_pre_2,Y_lead_post_2,Y_lead_pre_1,Y_lead_post_1,Y_lag_pre_base,Y_lag_post_0,Y_lag_post_1,Y_lag_post_2,Y_lag_post_3,Y_lag_post_4,Y_lag_post_5,Y_lag_post_6,Y_lag_post_7,Y_lag_post_8,X_total_est,X_fed_est,X_state_est,X_local_est,X_priv_est,X_business_est,X_construction_est,X_education_est,X_finance_est,X_goods_est,X_information_est,X_leisure_est,X_manufacturing_est,X_mining_est,X_other_est,X_service_est,X_trade_est,X_total_emp,X_fed_emp,X_state_emp,X_local_emp,X_priv_emp,X_business_emp,X_construction_emp,X_education_emp,X_finance_emp,X_goods_emp,X_information_emp,X_leisure_emp,X_manufacturing_emp,X_mining_emp,X_other_emp,X_service_emp,X_trade_emp,X_total_wage,X_fed_wage,X_state_wage,X_local_wage,X_priv_wage,X_business_wage,X_construction_wage,X_education_wage,X_finance_wage,X_goods_wage,X_information_wage,X_leisure_wage,X_manufacturing_wage,X_mining_wage,X_other_wage,X_service_wage,X_trade_wage,X_fed_ratio_e,X_fed_ratio_w,X_state_ratio_e,X_state_ratio_w,X_local_ratio_e,X_local_ratio_w,X_priv_ratio_e,X_priv_ratio_w,X_business_ratio_e,X_business_ratio_w,X_construction_ratio_e,X_construction_ratio_w,X_education_ratio_e,X_education_ratio_w,X_finance_ratio_e,X_finance_ratio_w,X_goods_ratio_e,X_goods_ratio_w,X_information_ratio_e,X_information_ratio_w,X_leisure_ratio_e,X_leisure_ratio_w,X_manufacturing_ratio_e,X_manufacturing_ratio_w,X_mining_ratio_e,X_mining_ratio_w,X_other_ratio_e,X_other_ratio_w,X_service_ratio_e,X_service_ratio_w,X_trade_ratio_e,X_trade_ratio_w,X_pop_1990,X_sfr,X_eqi,X_growth,Z1,Z2,Z3,Z4,Z5
12,12085,0,662,605,653,662,640,653,724,640,770,724,770,870,1231,1435,1517,1388,1228,1128,1102,1095,8.0992508,2.3978953,3.4011974,2.6390574,8.0824022,6.212606,6.2186003,5.6167712,5.7557421,6.5666723,3.1780539,5.572154,4.9836068,4.1431346,6.1312265,7.8343921,6.5337887,10.562069,5.7004437,6.6644092,8.1732931,10.434498,8.1438084,8.1853504,8.3318272,7.6572828,8.9682684,6.3438807,8.6002464,8.0304098,7.0817084,7.5158892,10.172101,9.0604477,9.9280338,10.205775,10.001159,9.9573126,9.9202957,10.228321,10.035612,10.150777,10.18893,10.0299,10.126631,9.2890587,10.148236,9.6115294,9.6312199,9.8849669,9.7965698,.25999999,.27000001,.56,.54000002,.94,.97000003,1.05,1.0599999,.93000001,1.09,1.95,1.9400001,1.09,1.42,.88,.94,.88999999,.85000002,.57999998,.51999998,1.62,1.98,.49000001,.50999999,1.92,1.45,1.49,1.66,1.11,1.16,1.08,1.05,11.5218852063417,6.1136823,-7.8662691,0,11.521885,6.1136823,1,-7.8662691,0
12,12086,0,27580,27700,27466,27580,29832,27466,33722,29832,35641,33722,35641,41043,43313,50693,57513,58836,55980,48743,49303,55388,10.958304,4.2195077,4.4543471,3.8066626,10.954606,9.1868668,8.3654394,8.6132307,8.6374617,9.0351534,6.4134588,8.1670685,8.1989145,6.1312265,8.7887459,10.795998,9.7478275,13.676885,9.8491373,9.5756083,11.370878,13.52742,11.402083,10.607352,11.419768,11.128203,11.797924,10.040855,11.291904,11.319716,9.2217751,10.384276,13.332167,12.353466,10.059679,10.457488,10.008298,10.258746,10.021804,10.191594,10.088472,10.193168,10.203185,9.9304705,10.342742,9.4229488,9.8834887,9.5594463,9.713356,10.040463,10.024244,.73000002,.85000002,.44999999,.38999999,1.02,1.25,1.03,1.01,1.0700001,1.0599999,.97000003,.89999998,1.0599999,1.26,1.25,1.2,.67000002,.50999999,1.03,1.02,1.0599999,1.3,.57999998,.41,.72000003,.44999999,1.17,1.24,1.16,1.24,1.29,1.38,14.47669946986421,9.8589087,-7.7750897,1,14.4767,9.8589087,1,-7.7750897,1
12,12087,0,894,821,835,894,875,835,914,875,888,914,888,1033,1320,1576,1460,1386,1278,1269,1166,1204,7.9280457,3.0910425,3.6109178,2.6390574,7.9013772,5.768321,5.9269261,5.1179938,5.4205351,6.2441669,3.3672957,6.2105999,4.4543471,3.9702919,5.5947113,7.6898289,6.5117455,10.322001,7.1708884,6.4800444,8.1376886,10.127391,7.6083746,7.527256,7.6024013,7.189168,7.8815598,5.8607864,9.1482525,6.2971091,5.5134287,6.8906093,10.015521,8.744647,9.7769604,10.176678,10.034252,10.072471,9.6933832,9.9960213,9.9062834,9.9354219,9.8609457,9.869051,10.137531,9.4412937,9.7845354,9.7564945,9.5663347,9.6703568,9.6940622,1.45,1.6799999,.58999997,.69,1.16,1.55,.98000002,.92000002,.69,.75,1.28,1.3099999,.67000002,.81999999,.69999999,.63,.38,.36000001,.44999999,.47999999,3.5599999,5.9000001,.11,.090000004,.50999999,.51999998,1.01,1.23,1.21,1.1799999,1,1.02,11.26477175065185,6.4297194,-7.9174743,0,11.264771,6.4297194,1,-7.9174743,0
12,12089,0,191,189,227,191,219,227,270,219,316,270,316,356,606,697,724,750,588,536,507,533,6.8012829,1.9459101,2.9957323,2.5649493,6.7569323,4.5217886,4.8751974,4.0253515,4.2484951,5.3890719,2.4849067,4.3174882,3.5263605,4.0073333,4.4543471,6.4630294,5.5174527,9.3983955,6.4409466,5.7037826,7.4826818,9.1447344,6.1136823,6.7031879,6.5308776,5.9763508,8.0073671,4.4067192,7.6143122,7.383368,6.3595738,5.6058021,8.7580976,7.7906961,9.9606237,10.820418,9.8692579,9.9374542,9.8727188,9.9124966,10.047328,9.6131353,9.8220062,10.303069,10.145688,9.3531408,10.479679,10.055436,9.4492788,9.5799017,9.6120653,1.75,3.23,.68000001,.56,1.51,1.48,.93000001,.86000001,.38999999,.31999999,1.42,1.38,.57999998,.41999999,.51999998,.38,1.09,1.33,.27000001,.23999999,1.9299999,2.4400001,.81,1.15,2.99,3.4000001,.70999998,.63999999,.87,.63999999,.97000003,.75999999,10.69060310398642,4.9052749,-7.6694632,0,10.690603,4.9052749,1,-7.6694632,0
12,12091,0,720,708,696,720,783,696,805,783,808,805,808,1052,1769,2554,2642,2012,1768,1493,1358,1370,8.1050053,3.2958369,3.4965076,3.2958369,8.0783777,6.1527328,6.0776424,5.5947113,5.8435445,6.3456364,3.6375861,5.855072,4.7095304,3.1354942,5.8777356,7.8838234,6.7105231,10.886726,8.8095646,6.7440591,8.6326628,10.604181,8.7015123,8.070281,8.4186983,7.9748769,8.8640404,6.89467,8.8861322,8.237215,4.5747108,7.5326238,10.411208,9.1785402,9.7751427,10.091045,9.9053354,9.9477911,9.6798439,10.05638,9.7274666,9.8339233,9.760252,9.7890863,9.99191,8.9687786,9.8431005,9.5748444,9.3314066,9.6549625,9.6057549,4.23,4.52,.43000001,.44999999,1.08,1.28,.89999998,.82999998,1.17,1.34,1.25,1.0700001,.86000001,.94999999,.87,.70999998,.57999998,.50999999,.72000003,.67000002,1.5599999,1.61,.43000001,.38999999,.11,.1,1.1,1.05,1.02,.98000002,.88,.81999999,11.87601181186989,5.9788857,-7.9454942,0,11.876012,5.9788857,1,-7.9454942,0
12,12093,0,3,7,0,3,9,0,4,9,3,4,3,2,3,8,6,4,3,0,2,1,6.4952655,1.9459101,2.8903718,1.9459101,6.4457197,4.1743875,4.4426513,4.0253515,3.9512436,5.2149358,2.0794415,3.8918202,3.2188759,4.3040652,4.1108737,6.1003189,5.0369525,8.9589262,4.4067192,5.209486,6.9847164,8.7690411,6.0799332,6.1779442,6.7990561,5.602119,7.7393594,4.8202815,6.2344108,5.572154,7.3472996,5.3423343,8.3272429,7.4295206,9.7135372,10.095099,9.859745,9.9743652,9.6511726,9.5490246,9.7348318,9.9617567,9.8342981,9.6805944,10.001294,8.9457235,9.9439096,9.609787,9.3197327,9.6344309,9.5637398,.36000001,.41,.63999999,.68000001,1.4299999,1.85,.99000001,.94,.57999998,.43000001,1.3,1.1900001,1.17,1.5599999,.56,.51999998,1.3,1.08,.62,.62,.75999999,.81,.20999999,.22,12.45,11.6,.83999997,.85000002,.87,.88,1.05,1,10.29644138670722,2.0794415,-8.0512438,0,10.296441,2.0794415,1,-8.0512438,0
12,12095,0,5273,4813,5303,5273,6128,5303,6713,6128,7549,6713,7549,9084,12414,15049,17058,17449,16405,14007,13718,14393,9.8178749,4.0073333,4.356709,3.6375861,9.8085175,8.1619453,7.6939373,7.3626451,7.5411525,8.1338806,5.5053315,7.1147695,6.8448153,5.6131282,7.4999766,9.6010303,8.4136086,12.971992,9.0871553,9.1178961,10.312713,12.853496,10.900048,10.121257,10.283053,10.28698,11.104987,9.5445957,11.438062,10.497118,8.5989571,9.2718115,12.662294,11.352076,9.9964314,10.27667,9.8700857,10.057409,9.9867716,10.085059,10.067815,10.168195,10.104467,10.202109,10.388934,9.574358,10.343966,9.6202621,9.6837759,9.9347925,9.9417467,.69,.72000003,.57999998,.46000001,.72000003,.75999999,1.0599999,1.0700001,1.3099999,1.24,1.21,1.17,.69,.85000002,1.09,1.01,.68000001,.72000003,1.27,1.4,2.48,3.78,.50999999,.61000001,.79000002,.56,.77999997,.85000002,1.2,1.23,.95999998,1.01,13.42615154751492,8.0762043,-7.6326051,1,13.426151,8.0762043,1,-7.6326051,1
12,12097,0,756,731,825,756,918,825,1150,918,1292,1150,1292,1561,2335,3006,3523,3457,3164,2476,2459,2543,7.6073813,1.9459101,3.2580965,2.4849067,7.5847731,5.4380794,5.6869755,5.1817837,5.2933049,6.0014148,2.3025851,5.7235851,4.3174882,3.5263605,5.1590552,7.3550019,6.1355648,10.505232,5.4889379,5.9839363,8.350194,10.362051,7.6806374,7.791523,8.1432266,7.4815559,8.3679972,5.6664267,9.4082069,7.2786288,6.0799332,6.689599,10.21574,8.8020716,9.7229242,10.267054,9.9020367,9.9979792,9.6712399,10.033506,10.024908,10.007532,9.8429937,9.9746914,10.131021,9.3056507,10.007172,9.4722433,9.5423746,9.6137371,9.5911713,.22,.30000001,.30000001,.31999999,1.1900001,1.5700001,1.04,1,.62,.73000002,1.39,1.6799999,.95999998,1.3200001,.77999997,.73000002,.51999998,.57999998,.31,.34999999,3.8499999,5.8699999,.23999999,.27000001,.75,.60000002,.69,.86000001,1.23,1.2,.88,.86000001,11.58736481078506,5.556828,-7.7307215,0,11.587365,5.556828,1,-7.7307215,0
12,12099,0,11213,10533,11313,11213,11911,11313,13070,11911,13357,13070,13357,15860,19037,22626,24849,23442,22315,20595,20525,20935,10.150582,3.5263605,4.3694477,4.2904596,10.143331,8.4314175,8.0718431,7.8252454,7.8512721,8.4348984,5.5333896,7.4899707,6.9246125,5.9532433,8.2398577,9.9434776,8.5701647,12.801412,8.3313456,8.8978186,10.410456,12.669983,10.58661,10.208138,10.566562,10.135631,11.171857,9.1336756,10.715462,10.311849,9.5389967,9.7436705,12.416962,11.180594,10.069934,10.371144,10.028709,10.183238,10.05363,10.212662,10.171107,10.184183,10.272877,10.250617,10.265801,9.4145861,10.502571,9.6131353,9.6842117,9.9888849,9.9109592,.38999999,.41,.55000001,.47999999,.94,1.05,1.05,1.05,1.14,1.14,1.5700001,1.55,1.09,1.27,1.11,1.13,.86000001,.88999999,1,.89999998,1.4299999,1.72,.50999999,.66000003,2.3900001,1.5599999,1.47,1.5,1.12,1.12,.95999998,.89999998,13.66877002174825,8.870101,-7.7029505,1,13.66877,8.870101,1,-7.7029505,1
12,12101,0,1246,1102,1244,1246,1363,1244,1573,1363,1717,1573,1717,2114,3314,3972,4306,4104,4001,3362,3258,3150,8.4051437,2.3025851,3.3322046,2.9957323,8.3920832,6.3171649,6.5875502,6.3543701,5.9610052,6.9117475,3.3322046,5.9635792,5.09375,4.7535901,6.1180973,8.1338806,6.9246125,11.031448,6.4488893,6.8916259,8.9630318,10.865936,8.1789198,8.3909492,9.2284746,8.0646362,9.2943134,6.6476884,8.7987566,8.1945057,7.9547234,7.7133379,10.633111,9.6100559,9.7404394,10.196306,9.9226532,9.9253473,9.6986132,9.7138395,9.8021193,10.023046,9.8442678,9.7428493,9.8890333,8.9182482,9.880065,9.4124641,9.4962711,9.6866369,9.6213236,.34999999,.41999999,.44,.47,1.3,1.5599999,1.01,.99000001,.60000002,.50999999,1.5,1.42,1.6799999,2.3099999,.81999999,.75999999,.76999998,.67000002,.49000001,.41999999,1.24,1.26,.36000001,.34999999,2.8800001,2.1400001,1.14,1.33,1.1,1.13,1.17,1.15,12.54657603185289,6.605298,-7.8900623,0,12.546576,6.605298,1,-7.8900623,0
12,12103,0,5412,4398,6129,5412,6409,6129,6725,6409,7133,6725,7133,8247,10016,11519,12031,11148,10902,9759,9913,9605,9.9382267,3.3322046,4.0604429,3.8501475,9.9317837,8.1605186,7.6834035,7.7761154,7.63868,8.1859074,5.3423343,7.4815559,7.2232957,3.8286414,7.7981124,9.7400274,8.4263926,12.763695,8.7334328,8.3238516,10.285854,12.643233,10.527419,9.8798094,10.794952,10.093033,11.022164,9.0322895,10.630528,10.627722,6.0426331,9.4554806,12.422976,11.22591,9.9119024,10.353894,9.9538479,10.053286,9.8854761,9.9780378,9.9659929,10.003152,10.070019,10.077105,10.170495,9.1599941,10.12803,9.8036118,9.5382042,9.8319912,9.8142195,.60000002,.73000002,.31999999,.31,.86000001,.99000001,1.0599999,1.05,1.11,1.03,1.17,1.11,1.42,1.62,1.11,1.0700001,.76999998,.77999997,.94,.89999998,1.36,1.49,.72000003,.75,.079999998,.07,1.15,1.1799999,1.17,1.17,1.04,1.05,13.65494149095437,7.7902822,-7.6733451,1,13.654942,7.7902822,1,-7.6733451,1
12,12105,0,1270,1185,1255,1270,1424,1255,1525,1424,1656,1525,1656,1946,3359,4316,4945,4612,4045,3436,3109,3175,9.0067539,3.1354942,4.0253515,3.583519,8.9925575,6.9669671,6.944087,6.4377518,6.5666723,7.5943813,4.3040652,6.2225761,6.2166061,6.1092477,6.8731637,8.7088051,7.6506448,11.96314,7.3011479,8.2697573,9.7757683,11.804669,9.4172735,9.0619564,9.6910982,9.011035,10.648919,7.8083229,9.4973221,9.9973421,9.3551331,8.2972946,11.426605,10.468375,9.8756542,10.244201,10.014984,9.9271069,9.8592749,10.047718,9.9303732,9.9612846,9.9594898,9.9883337,10.027739,9.0585871,10.078071,9.8416119,9.5624752,9.7938957,9.7698421,.31999999,.36000001,.68000001,.70999998,1.15,1.21,1.02,1.02,.81999999,.83999997,1.15,1.09,1.05,1.1900001,.83999997,.75,1.1799999,1.14,.61000001,.52999997,.98000002,1,.85000002,.88,4.5999999,4.5900002,.80000001,.88,.95999998,.95999998,1.08,1.08,12.91258511142229,6.7592554,-7.920145,1,12.912585,6.7592554,1,-7.920145,1
12,12107,0,146,137,138,146,123,138,145,123,167,145,167,192,342,424,451,408,333,253,211,224,6.9411902,2.3978953,3.2188759,2.7080503,6.8906093,4.7004805,4.8675346,4.4998097,4.3944492,5.4380794,2.5649493,4.4998097,3.8066626,4.0253515,4.7449322,6.6253924,5.5373344,9.6857042,5.2257466,6.2766433,8.05896,9.4096832,6.6306834,6.4345465,7.2334552,6.3526292,8.4342461,5.187386,6.906755,8.0740261,6.6450911,6.329721,8.93643,8.0526152,9.8423033,10.110909,9.9086246,9.9466429,9.8054886,10.30008,9.6868849,9.7721252,9.8556099,9.9544659,10.087433,8.8539515,10.095305,9.3729696,9.3504505,9.703145,9.6526518,.38999999,.40000001,.91000003,.88,2.02,2.24,.91000003,.88999999,.49000001,.67000002,.81,.62,.88,.85000002,.56999999,.47999999,1.26,1.22,.44,.41,.72000003,.62,1.22,1.3200001,2.98,1.9299999,1.09,1,.77999997,.73000002,.94,.87,11.08321889248903,3.8066626,-7.8755336,0,11.083219,3.8066626,1,-7.8755336,0
12,12109,0,456,411,459,456,509,459,534,509,571,534,571,779,1262,1430,1512,1642,1604,1416,1450,1372,7.5626812,2.3978953,3.4657359,2.6390574,7.5326238,5.4638319,5.4722705,5.0689044,4.9558272,5.9162021,2.9957323,5.5412636,4.3040652,4.0775375,5.1704841,7.3112183,6.2285109,10.185616,5.9427996,7.116394,7.9388022,10.003378,6.9392538,7.103322,7.9648509,6.7787848,8.4846697,5.5412636,8.7030087,8.0235519,6.3491392,6.765039,9.7562046,8.5788527,9.7513266,10.160685,9.8814468,9.9625578,9.7038774,9.8124685,9.8439503,9.8577576,9.947361,9.867238,9.9622755,9.4710884,9.944869,9.3867273,9.4330034,9.6528444,9.6438742,.49000001,.56999999,1.27,1.3099999,1.09,1.34,1,.95999998,.40000001,.37,.95999998,.94,1.1,1.28,.52999997,.52999997,.80000001,.77999997,.38,.34999999,2.6199999,4.5799999,.69999999,.72000003,1.35,.97000003,1.03,1.12,1.0700001,1.05,.97000003,.97000003,11.33653428865702,5.4722705,-8.0368614,0,11.336535,5.4722705,1,-8.0368614,0
12,12111,0,776,707,845,776,868,845,1009,868,1139,1009,1139,1328,2263,2770,3194,3078,2838,2312,2175,2152,8.0420561,3.0910425,3.6888795,2.7080503,8.0169773,5.9454207,6.2499752,5.6094718,5.5872488,6.7165947,3.2188759,5.4161005,4.9416423,5.1239638,5.7868972,7.698936,6.5596151,10.719339,6.2633982,6.933423,8.6847391,10.539005,8.0873327,8.2182484,8.4281435,7.6539693,9.2907219,6.8543544,8.4314175,7.71913,8.4924908,7.2943773,10.200736,9.2046242,9.8428879,10.239781,9.8814974,10.055522,9.7969036,9.9403982,9.9816513,10.046245,9.8795538,9.76612,10.155102,9.0982904,9.9453487,9.4466763,9.5046501,9.8090124,9.8569202,.38999999,.44999999,.62,.58999997,1.34,1.66,1,.97000003,.75,.72000003,1.72,1.77,1.03,1.3099999,.75,.63999999,1.05,.83999997,.81999999,.82999998,1.17,1.29,.30000001,.28,6.73,4.6799998,1.02,1.09,.98000002,1.03,1.0599999,1.2,11.91952992377182,6.2045579,-7.940588,1,11.91953,6.2045579,1,-7.940588,1
12,12113,0,264,231,268,264,275,268,305,275,346,305,346,468,1078,1527,1586,1333,1066,852,794,785,7.166266,2.7725887,3.2958369,2.6390574,7.1212525,4.9698133,5.2933049,4.7095304,4.7957907,5.6347895,2.7725887,4.5432949,3.8918202,3.4965076,4.9052749,6.865891,5.817111,9.7764492,6.617403,6.2633982,7.9547234,9.5098524,7.3969488,7.0237589,7.5054922,6.43294,8.2689886,5.3471074,7.2730927,7.8050671,5.7868972,6.0063534,9.1685801,8.1475773,9.7384949,10.072766,9.8737497,9.8776569,9.6775274,9.8256884,9.6990433,9.7216663,9.6418629,9.9196072,9.8546124,8.8268814,9.967823,10.190094,9.4187355,9.5593758,9.5181923,1.4299999,1.5599999,.81999999,.85000002,1.66,1.91,.92000002,.87,.95999998,.91000003,1.34,1.15,1.05,1.0700001,.56999999,.43000001,.97000003,1.01,.47,.38999999,.94,.88,.85000002,.89999998,1.15,1.87,.72000003,.79000002,.88999999,.81,.94999999,.83999997,11.30968257536236,4.6151204,-7.6256304,0,11.309683,4.6151204,1,-7.6256304,0
12,12115,0,2212,2190,2291,2212,2619,2291,2761,2619,2959,2761,2959,3628,5151,6037,6319,5530,5140,4429,4333,4311,9.1169081,2.9444389,3.8286414,2.9444389,9.1077538,7.2861919,7.202661,6.7912216,6.7912216,7.5169773,4.4426513,6.568078,6.1312265,3.583519,7.0800266,8.8798904,7.5760975,11.656671,6.8731637,7.3802557,9.3035574,11.531875,9.4931107,9.1965456,9.4769268,9.0144472,9.8253098,7.9120569,9.6310225,9.0009766,6.2576675,8.7049999,11.331608,10.1188,9.8776054,10.307852,9.9226532,10.08201,9.8469172,9.8439503,9.9581652,10.09514,10.175002,9.9959297,10.067645,9.2564602,10.064841,9.4692373,9.5217876,9.8106594,9.7528391,.28,.34,.38,.36000001,.98000002,1.2,1.0599999,1.04,1.2,1,1.79,1.74,1.15,1.49,1.14,1.27,.69999999,.68000001,.93000001,.82999998,1.52,1.89,.43000001,.44,.28,.19,1.64,1.72,1.1900001,1.2,1.04,1.02,12.53457031248173,7.2327332,-7.6899509,1,12.534571,7.2327332,1,-7.6899509,1
12,12117,0,2142,2047,2186,2142,2286,2186,2554,2286,2868,2554,2868,3303,4588,5221,5658,5399,5098,4436,4338,4281,8.7801723,2.1972246,3.5263605,2.9957323,8.7705946,7.0175061,6.8426833,6.3099184,6.4281054,7.2477927,4.3307333,6.0137153,6.0614572,3.6888795,6.3473892,8.5243673,7.4289274,11.413216,6.4002576,6.6039438,9.1950235,11.281271,9.079092,8.9869471,9.0882854,8.447629,9.8711195,7.5320883,9.2770643,9.2890587,6.302619,7.9189925,11.001416,10.003831,9.9043369,10.363283,9.9091215,10.017307,9.8848143,9.9804945,10.034384,10.121377,10.100533,10.043771,10.263362,9.1368017,10.059508,9.8479748,9.6087141,9.8275776,9.7783213,.22,.28,.22,.2,1.12,1.25,1.05,1.04,1.01,.94,1.85,1.89,.99000001,1.28,.81999999,.82999998,.94,.93000001,.81,.86000001,1.36,1.46,.73000002,.72000003,.38,.37,.94999999,1.0599999,1.09,1.09,1.1799999,1.16,12.56907900369777,7.3018222,-7.8078785,0,12.569079,7.3018222,1,-7.8078785,0
12,12119,0,63,56,91,63,87,91,89,87,94,89,94,129,232,285,262,317,300,219,222,229,6.1506028,1.9459101,3.0910425,2.3978953,6.0637851,3.7841897,3.9702919,2.9444389,3.3672957,4.7361984,2.1972246,3.9889841,3.4011974,3.4657359,3.713572,5.7557421,4.7957907,8.7408171,4.3040652,6.4377518,7.003974,8.4013329,5.2257466,5.5451775,6.0014148,5.2522736,7.0003343,3.4657359,6.8134446,6.1070228,5.971262,5.1416636,8.1185055,7.2861919,9.6516228,10.096955,9.8977213,9.8026724,9.5585299,9.6756458,9.6141376,9.4946165,9.4938641,9.7447853,10.176906,8.8832245,10.011175,9.430439,9.2787466,9.4893351,9.7158318,.40000001,.49000001,2.74,3.1700001,1.8099999,2.1099999,.85000002,.79000002,.31,.27000001,.86000001,.74000001,.66000003,.57999998,.49000001,.34999999,.76999998,.73000002,.2,.25,1.6799999,1.8,.44,.52999997,3.9100001,3.24,.86000001,.88999999,.88,.81,1.13,1.34,10.36018428646371,3.9512436,-7.9142933,0,10.360185,3.9512436,1,-7.9142933,0
12,12121,0,68,53,78,68,73,78,83,73,81,83,81,99,188,215,238,220,212,180,175,160,6.2897158,2.0794415,3.2580965,2.3978953,6.2025356,3.9512436,0,3.5263605,3.7376697,4.8202815,1.9459101,3.4011974,0,3.6888795,3.6375861,5.9162021,5.1179938,8.9070711,4.5643482,5.659482,6.9236288,8.6971788,5.4116459,0,6.6883545,5.7807436,7.506042,5.2364421,6.2363696,0,5.9687076,5.2882671,8.3349514,7.5579948,9.6622438,10.092702,10.038455,9.9088726,9.5810757,9.5989981,0,9.4688511,9.7545815,9.628458,10.08435,8.8462095,0,9.4422455,9.2083387,9.5596581,9.6498852,.44,.51999998,1.0599999,1.41,1.41,1.8099999,.97000003,.91000003,.31999999,.25999999,0,0,1.11,.94999999,.69999999,.63999999,1.08,.89999998,1,1.13,.80000001,.81999999,0,0,3.3,2.74,.83999997,.80000001,.93000001,.91000003,1.25,1.37,10.19541061924516,3.6888795,-8.0139933,0,10.195411,3.6888795,1,-8.0139933,0
12,12123,0,37,29,40,37,35,40,31,35,42,31,42,44,82,97,107,97,88,93,73,71,6.0776424,1.6094379,2.9957323,2.1972246,5.9964519,3.6109178,3.6109178,3.5553482,3.2188759,4.4188404,1.7917595,3.7841897,2.9444389,3.2580965,3.583519,5.7651911,4.919981,8.7896605,3.8501475,5.3844953,6.6682281,8.6150455,5.771441,6.4052286,6.1758671,5.3471074,7.8943181,4.2766662,6.3099184,7.4558768,5.8493247,4.9558272,7.9487386,6.9622436,9.9173908,10.07618,9.9073801,9.8850689,9.9208851,9.8487673,10.138679,9.5640907,9.7144432,10.229296,9.8397484,8.8282013,10.311516,9.9055853,9.4710884,9.5022631,9.5318441,.23999999,.22,.91000003,.81999999,1.23,1.1900001,1,1.02,.50999999,.41,1.9299999,2.1600001,.74000001,.54000002,.50999999,.34999999,1.79,2.1199999,.43000001,.28999999,.95999998,.75,1.61,2.01,3.3,3.3699999,.68000001,.64999998,.70999998,.50999999,.77999997,.58999997,9.747476810531971,3.0445225,-7.9090519,0,9.7474766,3.0445225,1,-7.9090519,0
12,12125,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4.9558272,1.0986123,0,0,4.7449322,2.3025851,2.0794415,2.3025851,2.3025851,3.3322046,0,0,0,2.4849067,0,4.4773369,3.8286414,8.1707516,3.1354942,0,0,7.3963351,4.7874918,4.1743875,5.3471074,4.0604429,6.568078,0,0,0,4.4773369,0,6.8221974,6.1398845,9.8091221,10.032628,0,0,9.578104,9.5754004,9.8618841,9.7390251,9.6545134,9.578311,0,0,0,9.7755976,0,9.5778961,9.5617714,.22,.20999999,0,0,0,0,.55000001,.44,.34999999,.23999999,.38999999,.37,.60000002,.58999997,.25999999,.19,.88,.61000001,0,0,0,0,0,0,1.55,1.54,0,0,.43000001,.37,.63,.55000001,9.235228087483963,0,-7.9806814,0,9.2352285,0,1,-7.9806814,0
12,12127,0,1512,1395,1659,1512,1596,1659,1822,1596,2021,1822,2021,2416,4363,4832,5142,4447,4074,3436,3239,3315,9.0213566,2.9444389,3.9512436,3.4339871,9.0090809,7.0030656,7.0825486,6.6214056,6.6133842,7.4719319,4.356709,6.7900972,5.9864521,5.1298985,6.906755,8.7671738,7.5240216,11.711981,7.0352688,7.8965526,9.7046709,11.530834,9.009203,8.9818077,9.5338717,8.6892958,9.9864035,7.8200378,9.9238291,9.3193741,7.8713112,8.3337507,11.290756,10.12779,9.7705841,10.348846,9.9957933,9.9783163,9.7165556,9.8386288,9.8451166,9.9586382,9.9721737,9.9007339,10.069384,9.1142702,10.03056,9.3456573,9.4544621,9.660141,9.6415386,.31,.44,.60000002,.69,1.38,1.7,1,.95999998,.69999999,.64999998,1.37,1.3200001,1.15,1.4400001,.77999997,.79000002,.77999997,.76999998,.80000001,.80000001,1.9299999,2.3199999,.56,.61000001,1.34,.91000003,1.0700001,1.17,1.08,1.05,.99000001,.97000003,12.82318075980453,6.5482192,-7.8807502,0,12.823181,6.5482192,1,-7.8807502,0
12,12129,0,65,50,60,65,69,60,86,69,83,86,83,107,323,373,365,303,288,240,190,227,5.4116459,1.3862944,2.9444389,2.0794415,5.2626901,2.9444389,0,2.1972246,2.7080503,3.9512436,0,3.2188759,2.6390574,0,0,4.94876,3.9318256,7.8516612,4.1431346,5.0039463,6.3835068,7.4770384,3.9512436,0,5.1357985,4.3438053,6.6732979,0,5.7525725,6.5235624,0,0,6.8834624,5.7004437,9.7542334,10.060919,9.7513266,9.8063707,9.7233438,9.6673222,0,9.471242,9.7549877,10.027385,0,8.879612,10.101478,0,0,9.3832846,9.5182657,.82999998,.87,1.59,1.4299999,2.3699999,2.49,.81999999,.81,.20999999,.17,0,0,.67000002,.52999997,.47999999,.40000001,1.35,1.54,0,0,1.41,1.36,1.62,1.9299999,0,0,0,0,.62,.47,.56,.49000001,9.561138078742038,3.1780539,-8.0184498,1,9.5611382,3.1780539,1,-8.0184498,1
